,year,month,ID,date_of_placement,justification,length,num_points,in_place_Sim
644,0,0,8003818312,0,0,0,0,0
645,0,0,8003161412,0,0,0,0,0
646,0,0,8002689512,0,0,0,0,0
647,2012,6,8003278912,12,0,240,1,1
648,2012,7,8004587512,11,0,1280,1,1
649,2012,5,8002690312,23,0,600,1,1
650,2012,5,8002165612,9,0,240,1,1
651,2012,5,8002090612,9,0,240,1,1
652,2012,6,8003437012,11,0,0,1,1
653,2012,6,8002395112,2,0,160,2,1
654,2012,5,8002259012,30,0,240,1,1
655,0,0,8002360312,0,0,0,0,0
656,2012,5,8002260912,30,0,80,1,1
657,2012,6,8002448812,11,0,240,1,1
658,0,0,8002261512,0,0,0,0,0
659,2012,6,8002262112,13,0,320,1,1
660,0,0,8004157012,0,0,0,0,0
661,2012,6,8001967112,27,0,440,1,1
662,2012,5,8002014812,4,0,360,1,1
663,0,0,8001123812,0,0,0,0,0
664,2012,5,8002255512,9,0,240,1,1
665,2012,5,8002254912,9,0,320,1,1
666,2012,5,8002363212,14,0,240,1,1
667,2012,6,8002276212,1,0,120,1,1
668,2012,6,8002397412,2,0,160,1,1
669,2012,7,8002277912,13,0,120,1,1
670,2012,5,8002364912,14,0,120,1,1
671,2012,5,8002468912,28,0,240,1,1
672,2012,5,8002247212,11,0,360,1,1
673,0,0,8001605212,0,0,0,0,0
674,0,0,8002409212,0,0,0,0,0
675,0,0,8002297012,0,0,0,0,0
676,2012,6,8002302312,28,0,600,1,1
677,2012,6,8002305212,14,0,160,1,1
678,0,0,8002303012,0,0,0,0,0
679,2012,6,8002300012,22,0,240,1,1
680,2013,1,8002298612,31,0,160,1,1
681,2013,4,8002304612,8,0,80,1,1
682,0,0,8002301712,0,0,0,0,0
683,2013,5,8004887713,8,0,120,1,1
684,0,0,8004385312,0,0,0,0,0
685,2012,7,8002595012,18,0,120,1,1
686,0,0,8002625712,0,0,0,0,0
687,2012,7,8005189312,12,0,120,1,1
688,0,0,8002480912,0,0,0,0,0
689,2012,6,8003055012,12,0,600,1,1
690,2012,6,8003352412,8,0,120,1,1
691,2013,2,8007075512,26,0,240,1,1
692,2012,6,8003096812,6,0,120,1,1
693,0,0,8001096012,0,0,0,0,0
694,0,0,8003056612,0,0,0,0,0
695,2012,7,8003186712,12,0,480,1,1
696,0,0,8001097712,0,0,0,0,0
697,2012,6,8002755812,8,0,280,1,1
698,2012,6,8002454812,1,0,400,1,1
699,0,0,8003439212,0,0,0,0,0
700,2013,2,8007073212,26,0,360,1,1
701,2012,6,8002457712,6,0,120,1,1
702,2012,6,8003354712,8,0,160,1,1
703,2012,7,8005191812,12,0,120,1,1
704,2012,7,8005329012,17,0,120,1,1
705,2013,3,8002819413,11,0,200,1,1
706,2012,6,8002483812,26,0,1000,1,1
707,2013,2,8007077812,26,0,120,1,1
708,0,0,8001111012,0,0,0,0,0
709,2012,5,8002848612,28,0,320,1,1
710,2012,7,8005164012,17,0,480,1,1
711,2012,5,8002110712,7,0,240,1,1
712,2012,7,8002091212,6,0,360,1,1
713,2012,5,8003049012,29,0,360,1,1
714,2012,5,8002092912,7,0,840,1,1
715,2012,7,8001420212,9,0,160,1,1
716,2012,6,8002093512,14,0,400,2,1
717,2012,5,8002169112,25,0,120,1,1
718,0,0,8002094112,0,0,0,0,0
719,2012,5,8001133312,8,0,360,1,1
720,2012,8,8002095812,24,0,120,1,1
721,2012,5,8002170012,14,0,160,1,1
722,2012,5,8002096412,17,0,120,1,1
723,0,0,8001211412,0,0,0,0,0
724,0,0,8002097012,0,0,0,0,0
725,2012,5,8002075712,8,0,120,1,1
726,0,0,8002100112,0,0,0,0,0
727,0,0,8004096112,0,0,0,0,0
728,0,0,8002312912,0,0,0,0,0
729,2012,6,8002102412,7,0,360,1,1
730,2012,5,8002105312,21,0,480,1,1
731,2012,6,8002106012,26,0,200,1,1
732,2012,11,8008838212,29,0,160,1,1
733,2012,7,8003050812,31,0,120,1,1
734,2012,6,8002313512,20,0,560,1,1
735,2012,8,8005195312,21,0,240,1,1
736,2013,3,8002314112,6,0,160,1,1
737,2012,8,8005602812,17,0,240,1,1
738,2012,7,8002032612,21,0,320,1,1
739,2012,6,8004503612,27,0,120,1,1
740,0,0,8003051412,0,0,0,0,0
741,2012,7,8002319312,12,0,400,1,1
742,2012,8,8005197612,6,0,160,1,1
743,2012,6,8002341912,1,0,360,1,1
744,2012,5,8003015812,28,0,360,1,1
745,0,0,8002242012,0,0,0,0,0
746,2012,5,8002234812,9,0,120,1,1
747,2012,5,8002235412,9,0,120,1,1
748,2012,5,8002237712,9,0,240,1,1
749,2012,5,8002238312,9,0,160,1,1
750,2012,5,8002233112,9,0,240,1,1
751,0,0,8002390012,0,0,0,0,0
752,2013,4,8000523013,1,0,240,1,1
753,2013,1,8001444912,21,0,320,1,1
754,2012,5,8002201212,8,0,1040,1,1
755,2012,5,8001443212,25,0,600,1,1
756,2012,5,8002199812,8,0,480,1,1
757,2012,5,8002198112,8,0,160,1,1
758,0,0,8001380012,0,0,0,0,0
759,2012,5,8002345412,22,0,440,1,1
760,2013,3,8005524712,11,0,320,1,1
761,0,0,8002966912,0,0,0,0,0
762,2012,5,8002248912,24,0,240,1,1
763,2012,5,8002098712,11,0,160,1,1
764,2012,6,8002346012,26,0,240,1,1
765,2012,7,8002249512,11,0,360,1,1
766,2012,5,8001598612,10,0,240,1,1
767,2013,4,8003395512,12,0,80,1,1
768,2012,6,8002252612,6,0,240,1,1
769,2012,6,8002967512,1,0,400,1,1
770,2012,8,8002356612,14,0,120,1,1
771,0,0,8002394512,0,0,0,0,0
772,2013,4,8000340313,1,0,120,1,1
773,2012,6,8002256112,1,0,360,1,1
774,0,0,8003054312,0,0,0,0,0
775,2012,8,8002449412,7,0,440,1,1
776,0,0,8001469112,0,0,0,0,0
777,0,0,8001414212,0,0,0,0,0
778,2012,5,8001935212,25,0,120,1,1
779,2012,5,8002060012,16,0,120,1,1
780,2012,5,8002159612,21,0,1320,2,1
781,0,0,8002057912,0,0,0,0,0
782,2012,4,8002751212,16,0,120,1,1
783,2012,5,8002055612,29,0,120,1,1
784,2012,5,8001273012,28,0,600,2,1
785,2012,7,8005201312,12,0,120,1,1
786,2012,8,8002038412,14,0,160,1,1
787,2012,7,8003675812,4,0,480,1,1
788,2012,5,8002000712,22,0,240,1,1
789,2012,6,8002683712,6,0,0,1,1
790,0,0,8002059112,0,0,0,0,0
791,0,0,8002045012,0,0,0,0,0
792,2012,8,8002309812,16,0,120,1,1
793,2012,6,8001212012,12,0,720,1,1
794,2012,5,8002008812,15,0,120,1,1
795,2012,5,8001216612,16,0,240,1,1
796,0,0,8001203112,0,0,0,0,0
797,2012,5,8002013112,29,0,320,1,1
798,0,0,8001225512,0,0,0,0,0
799,2012,5,8002333612,14,0,600,1,1
800,2012,6,8001264012,13,0,80,1,1
801,2012,7,8002016012,23,0,120,1,1
802,2012,5,8002088112,7,0,120,1,1
803,2013,4,8008008012,9,0,200,1,1
804,0,0,8002019012,0,0,0,0,0
805,2012,7,8002066812,4,0,360,1,1
806,2012,5,8002087512,7,0,480,1,1
807,2012,6,8002020812,5,0,240,1,1
808,2012,5,8001463312,3,0,1000,1,1
809,2012,5,8001209012,21,0,840,1,1
810,2012,5,8001210812,4,0,360,1,1
811,2012,5,8001289312,22,0,400,1,1
812,0,0,8002069712,0,0,0,0,0
813,2012,5,8002085212,7,0,240,1,1
814,2012,5,8002084612,7,0,240,1,1
815,2012,5,8002072812,16,0,240,1,1
816,2012,5,8002080012,7,0,560,1,1
817,2012,5,8002073412,22,0,240,1,1
818,2012,5,8002081712,7,0,120,1,1
819,0,0,8002074012,0,0,0,0,0
820,2012,5,8002082312,7,0,640,1,1
821,2012,7,8003893512,25,0,280,1,1
822,2012,7,8004368112,23,0,120,1,1
823,2012,5,8002076312,15,0,240,1,1
824,2012,5,8002130812,7,0,800,1,1
825,2012,7,8002077012,21,0,120,1,1
826,2012,5,8002127712,7,0,360,1,1
827,2012,5,8002078612,30,0,120,1,1
828,2012,5,8002132012,7,0,240,1,1
829,2012,5,8002079212,22,0,480,1,1
830,2012,5,8002133712,7,0,240,1,1
831,2012,5,8002138912,7,0,160,1,1
832,2012,5,8001191312,7,0,240,1,1
833,0,0,8001537712,0,0,0,0,0
834,0,0,8002334212,0,0,0,0,0
835,0,0,8001691612,0,0,0,0,0
836,0,0,8002335912,0,0,0,0,0
837,0,0,8008010412,0,0,0,0,0
838,2012,6,8001381712,18,0,240,1,1
839,2012,6,8002086912,25,0,200,1,1
840,0,0,8004098412,0,0,0,0,0
841,2012,5,8002109912,7,0,160,1,1
842,2012,6,8001727012,28,0,120,1,1
843,2013,4,8005638212,17,0,80,1,1
844,0,0,8001834112,0,0,0,0,0
845,2012,8,8001141612,6,0,480,1,1
846,0,0,8001782112,0,0,0,0,0
847,2013,4,8001835812,5,0,120,1,1
848,2012,5,8001836412,18,0,240,1,1
849,2012,5,8003048312,29,0,240,1,1
850,2012,5,8001938112,28,0,240,1,1
851,2012,6,8002747512,21,0,320,1,1
852,2012,5,8001787312,16,0,240,1,1
853,2012,5,8001786712,14,0,160,1,1
854,0,0,8001940612,0,0,0,0,0
855,0,0,8004249212,0,0,0,0,0
856,2012,5,8001790412,17,0,120,1,1
857,2012,5,8001791012,14,0,480,1,1
858,2012,5,8001943512,28,0,240,1,1
859,0,0,8001793312,0,0,0,0,0
860,2012,5,8001794012,14,0,160,1,1
861,2013,3,8004885612,19,0,120,1,1
862,2012,5,8001796212,14,0,760,1,1
863,2013,4,8001797912,9,0,80,1,1
864,2013,3,8001944112,12,0,160,1,1
865,2012,5,8001798512,16,0,160,1,1
866,0,0,8001799112,0,0,0,0,0
867,2012,5,8001970212,2,0,240,1,1
868,2012,6,8002332012,26,0,320,1,1
869,2012,5,8001120912,2,0,160,1,1
870,2012,5,8001119012,2,0,120,1,1
871,2012,5,8001122112,2,0,240,1,1
872,2012,7,8001947012,9,0,240,1,1
873,2013,4,8000211913,1,0,240,1,1
874,2012,7,8001809712,19,0,160,1,1
875,2012,5,8001135612,2,0,240,1,1
876,2012,5,8001810512,16,0,360,1,1
877,0,0,8005640712,0,0,0,0,0
878,0,0,8001811112,0,0,0,0,0
879,2013,3,8001960712,19,0,80,1,1
880,2012,6,8001813412,7,0,360,4,1
881,2012,5,8001921112,17,0,240,1,1
882,2012,5,8001814012,16,0,400,1,1
883,2012,5,8001922812,17,0,120,1,1
884,2012,5,8002843412,25,0,840,1,1
885,2013,1,8001955312,18,0,160,1,1
886,2012,5,8001923412,17,0,120,1,1
887,2013,4,8001184712,9,0,160,1,1
888,0,0,8001827512,0,0,0,0,0
889,2012,5,8001924012,17,0,160,1,1
890,0,0,8001831212,0,0,0,0,0
891,2013,3,8003089112,6,0,240,1,1
892,0,0,8001925712,0,0,0,0,0
893,0,0,8002748112,0,0,0,0,0
894,0,0,8001336112,0,0,0,0,0
895,2012,5,8001963612,3,0,600,1,1
896,0,0,8003393212,0,0,0,0,0
897,2012,5,8001964212,17,0,240,1,1
898,2012,6,8002308112,1,0,360,1,1
899,2012,7,8001541412,11,0,240,1,1
900,0,0,8004867812,0,0,0,0,0
901,2012,6,8001542012,12,0,1160,4,1
902,2012,4,8001608112,24,0,600,1,1
903,2012,7,8005165712,11,0,120,1,1
904,2012,6,8001610612,14,0,240,1,1
905,2012,4,8001667812,25,0,600,1,1
906,2013,4,8001550312,4,0,160,1,1
907,2012,7,8003726112,2,0,160,2,1
908,2012,4,8001579112,23,0,120,1,1
909,2012,4,8001582212,23,0,240,1,1
910,2012,4,8001581612,23,0,420,1,1
911,2012,3,8005025012,20,0,120,1,1
912,0,0,8001354012,0,0,0,0,0
913,2012,5,8001326612,10,0,120,1,1
914,0,0,8005526012,0,0,0,0,0
915,2012,5,8001585112,28,0,280,1,1
916,2012,4,8001584512,23,0,200,1,1
917,2012,4,8001583912,23,0,920,1,1
918,2012,4,8001658912,25,0,400,1,1
919,2012,5,8001997812,15,0,120,1,1
920,2012,5,8001416512,25,0,640,1,1
921,2012,4,8001149712,23,0,1000,1,1
922,2013,1,8000533613,30,0,480,1,1
923,2012,4,8001655012,25,0,200,1,1
924,2012,6,8003436312,19,0,120,1,1
925,2013,4,8001646012,5,0,240,1,1
926,2012,4,8001653712,25,0,240,1,1
927,2012,7,8004251712,3,0,240,1,1
928,2012,6,8004253012,28,0,240,1,1
929,0,0,8002862912,0,0,0,0,0
930,0,0,8003037112,0,0,0,0,0
931,0,0,8003039412,0,0,0,0,0
932,0,0,8004995612,0,0,0,0,0
933,2013,4,8001085912,3,0,160,1,1
934,2012,7,8001086512,11,0,80,1,1
935,0,0,8005404112,0,0,0,0,0
936,2012,6,8003490812,12,0,240,1,1
937,2012,7,8003491412,3,0,120,1,1
938,2012,6,8003041912,13,0,120,1,1
939,0,0,8005492812,0,0,0,0,0
940,2012,8,8005797312,8,0,1360,1,1
941,2012,7,8001102012,11,0,640,1,1
942,2013,2,8007076112,26,0,120,1,1
943,2012,4,8001106612,16,0,160,1,1
944,0,0,8001107212,0,0,0,0,0
945,2012,5,8001562112,30,0,120,1,1
946,0,0,8001948712,0,0,0,0,0
947,0,0,8002858112,0,0,0,0,0
948,0,0,8001173512,0,0,0,0,0
949,2012,7,8003514412,9,0,360,1,1
950,2013,5,8005339313,18,0,120,1,1
951,2012,6,8001563812,13,0,240,1,1
952,2012,4,8001127312,17,0,320,1,1
953,2012,6,8002323012,1,0,240,1,1
954,2012,4,8001129612,17,0,320,1,1
955,2013,4,8001131012,9,0,160,1,1
956,2012,5,8001699712,22,0,120,1,1
957,2012,4,8001599212,24,0,120,1,1
958,0,0,8002964612,0,0,0,0,0
959,0,0,8001470012,0,0,0,0,0
960,2012,5,8001183012,29,0,200,1,1
961,2012,6,8002528112,20,0,120,1,1
962,2012,6,8001530212,12,0,240,1,1
963,2012,6,8002475512,20,0,280,1,1
964,0,0,8001700512,0,0,0,0,0
965,2012,4,8001666112,25,0,320,1,1
966,2012,5,8001151112,14,0,240,1,1
967,2012,6,8001704012,25,0,160,1,1
968,0,0,8001154012,0,0,0,0,0
969,2012,5,8001155712,16,0,480,1,1
970,0,0,8001966512,0,0,0,0,0
971,2012,6,8001705712,11,0,160,1,1
972,2012,6,8001719812,11,0,120,1,1
973,2012,5,8001946412,24,0,120,1,1
974,2012,5,8001167512,18,0,400,1,1
975,2013,4,8001168112,4,0,120,1,1
976,2013,4,8001169812,4,0,160,1,1
977,2012,5,8001936912,23,0,320,1,1
978,2012,4,8001600012,25,0,240,1,1
979,2012,5,8001175812,24,0,120,1,1
980,0,0,8001479712,0,0,0,0,0
981,2012,7,8005166312,11,0,120,1,1
982,2012,6,8001971912,25,0,240,1,1
983,0,0,8001975412,0,0,0,0,0
984,0,0,8001481112,0,0,0,0,0
985,2012,6,8002112012,17,0,480,1,1
986,0,0,8001701112,0,0,0,0,0
987,2013,4,8000285213,1,0,120,1,1
988,2012,4,8001201912,12,0,240,1,1
989,0,0,8001207712,0,0,0,0,0
990,2012,6,8002326012,8,0,160,1,1
991,0,0,8004444012,0,0,0,0,0
992,2012,5,8002036112,16,0,360,1,1
993,2012,6,8003890612,15,0,120,1,1
994,2012,5,8002053312,7,0,2440,2,1
995,2012,5,8002054012,11,0,320,1,1
996,2012,6,8001222612,12,0,120,1,1
997,2013,4,8001223212,3,0,80,1,1
998,0,0,8001482812,0,0,0,0,0
999,2013,4,8001226112,4,0,160,1,1
1000,2012,5,8001230912,17,0,240,1,1
1001,2013,4,8001233812,12,0,80,1,1
1002,0,0,8001239612,0,0,0,0,0
1003,2012,5,8001240412,11,0,240,1,1
1004,2012,5,8001241012,24,0,240,1,1
1005,2012,6,8001243312,23,0,360,1,1
1006,2012,6,8001252212,19,0,240,1,1
1007,2012,7,8005167012,11,0,160,1,1
1008,2012,5,8001261112,7,0,240,1,1
1009,0,0,8001265712,0,0,0,0,0
1010,2012,7,8004477512,5,0,240,1,1
1011,2012,6,8003520412,19,0,360,1,1
1012,2012,6,8003523312,14,0,120,1,1
1013,2012,6,8003394912,12,0,240,1,1
1014,2012,4,8001280612,23,0,160,1,1
1015,2013,4,8001282912,5,0,240,1,1
1016,0,0,8002117112,0,0,0,0,0
1017,2012,5,8002103012,7,0,160,1,1
1018,0,0,8002120212,0,0,0,0,0
1019,2013,4,8001293012,4,0,160,1,1
1020,2012,5,8001471612,14,0,280,1,1
1021,2012,4,8001295312,26,0,400,1,1
1022,2012,8,8003086212,7,0,240,1,1
1023,2012,6,8003087912,20,0,120,1,1
1024,2012,7,8001309412,9,0,120,1,1
1025,2012,6,8001310212,12,0,120,1,1
1026,2012,7,8001312512,2,0,240,1,1
1027,0,0,8005008912,0,0,0,0,0
1028,2012,5,8002111312,7,0,240,1,1
1029,2013,4,8002122512,11,0,160,1,1
1030,0,0,8001319012,0,0,0,0,0
1031,2012,4,8001652012,25,0,120,1,1
1032,2012,5,8002145512,10,0,240,1,1
1033,2012,5,8001335512,25,0,240,1,1
1034,2012,6,8001174112,14,0,160,1,1
1035,2012,5,8001476812,14,0,160,1,1
1036,2012,7,8001496912,13,0,120,1,1
1037,2012,6,8003524012,26,0,360,1,1
1038,0,0,8001501212,0,0,0,0,0
1039,2012,8,8005765412,9,0,240,1,1
1040,2012,5,8003088512,30,0,120,1,1
1041,0,0,8002126012,0,0,0,0,0
1042,2012,6,8002136612,13,0,240,1,1
1043,2012,8,8003314512,3,0,480,2,1
1044,0,0,8001372812,0,0,0,0,0
1045,2012,4,8001391212,16,0,240,1,1
1047,2012,4,8001392912,16,0,240,1,1
1048,2012,11,8008713512,29,0,160,1,1
1049,2012,7,8005168612,11,0,160,1,1
1050,2012,6,8003877012,14,0,600,1,1
1051,2012,7,8004099012,3,0,800,2,1
1052,2012,5,8001405312,15,0,120,1,1
1053,0,0,8001565012,0,0,0,0,0
1054,2012,5,8003090012,30,0,480,1,1
1055,2013,5,8002424013,23,0,360,1,1
1056,2013,3,8002190012,11,0,160,1,1
1057,2012,5,8001968812,2,0,120,1,1
1058,0,0,8001507012,0,0,0,0,0
1059,0,0,8001984312,0,0,0,0,0
1060,2012,5,8002195212,24,0,240,1,1
1061,2012,7,8002194612,19,0,240,1,1
1062,2012,5,8002251012,10,0,240,1,1
1063,2012,5,8002257812,10,0,120,1,1
1064,2012,5,8002031012,10,0,320,1,1
1065,2012,6,8003313912,15,0,600,2,1
1066,2012,2,8003533912,2,0,520,1,1
1067,2012,7,8004666212,6,0,320,1,1
1068,2012,5,8001449012,18,0,360,2,1
1069,0,0,8001177012,0,0,0,0,0
1070,2012,5,8001451512,15,0,120,1,1
1071,0,0,8003388912,0,0,0,0,0
1072,2012,7,8005169212,11,0,120,1,1
1073,2012,7,8005170012,11,0,240,1,1
1074,0,0,8001459612,0,0,0,0,0
1075,0,0,8001340912,0,0,0,0,0
1076,0,0,8001464012,0,0,0,0,0
1077,2012,5,8001466212,28,0,120,1,1
1078,0,0,8001467912,0,0,0,0,0
1079,2012,5,8001468512,15,0,280,1,1
1080,2012,4,8001678012,25,0,160,1,1
1081,2012,4,8001680412,25,0,160,1,1
1082,2012,7,8004109612,9,0,120,1,1
1083,0,0,8001685612,0,0,0,0,0
1084,2012,6,8002140312,12,0,80,1,1
1085,2012,4,8001152812,25,0,120,1,1
1086,0,0,8005203612,0,0,0,0,0
1087,2012,6,8001671512,6,0,120,1,1
1088,2012,7,8001508712,11,0,80,1,1
1089,2012,5,8001672112,23,0,400,1,1
1090,2012,5,8002037812,17,0,240,1,1
1091,2012,6,8001158612,11,0,480,1,1
1092,2012,5,8001434312,7,0,120,1,1
1093,2012,5,8001574012,31,0,240,1,1
1094,0,0,8006101212,0,0,0,0,0
1095,2013,4,8001527112,4,0,160,1,1
1096,0,0,8005010312,0,0,0,0,0
1097,2012,5,8001965912,2,0,120,1,1
1098,0,0,8001436612,0,0,0,0,0
1099,2013,4,8003042512,9,0,80,1,1
1100,2012,8,8005641312,2,0,240,1,1
1101,0,0,8001576212,0,0,0,0,0
1102,2012,5,8001969412,2,0,240,2,1
1103,2013,4,8001638812,12,0,80,1,1
1104,2012,5,8001538312,23,0,240,1,1
1105,0,0,8003817712,0,0,0,0,0
1106,2013,3,8003827212,27,0,160,1,1
1107,2013,4,8004087212,9,0,160,1,1
1108,0,0,8004156412,0,0,0,0,0
1109,2012,7,8004100912,25,0,240,1,1
1110,2013,4,8004088912,15,0,160,1,1
1111,2012,6,8004089512,19,0,280,1,1
1112,0,0,8004197212,0,0,0,0,0
1113,2012,7,8003017012,11,0,120,1,1
1114,2012,7,8004090312,17,0,120,1,1
1115,0,0,8003879212,0,0,0,0,0
1116,2012,9,8004092612,3,0,120,1,1
1117,2012,6,8003574712,14,0,160,1,1
1118,2012,6,8004091012,25,0,400,1,1
1119,2012,7,8003868012,2,0,240,1,1
1120,2013,4,8004095512,13,0,120,1,1
1121,2012,8,8004250012,25,0,240,2,1
1122,2012,6,8004349712,26,0,360,1,1
1123,0,0,8004114012,0,0,0,0,0
1124,2012,3,8004103812,21,0,80,1,1
1125,2012,7,8004105012,9,0,240,1,1
1126,0,0,8004110412,0,0,0,0,0
1127,2012,6,8004257512,28,0,240,1,1
1128,2012,7,8001647712,13,0,120,1,1
1129,2012,4,8001664912,25,0,120,1,1
1130,2012,4,8001668412,25,0,120,1,1
1131,2012,4,8001657212,25,0,120,1,1
1132,2012,4,8001659512,25,0,400,1,1
1133,2012,4,8001660312,25,0,120,1,1
1134,2012,4,8001662612,25,0,160,1,1
1135,2012,4,8001661012,25,0,120,1,1
1136,2012,4,8001681012,25,0,200,1,1
1137,2012,4,8001679612,25,0,160,1,1
1138,2012,4,8001682712,25,0,160,1,1
1139,0,0,8003434012,0,0,0,0,0
1140,2012,6,8001708612,22,0,240,1,1
1141,2012,5,8001690012,21,0,120,1,1
1142,0,0,8002331312,0,0,0,0,0
1143,2012,6,8001712312,11,0,120,1,1
1144,2013,4,8001693912,6,0,120,1,1
1145,0,0,8005011012,0,0,0,0,0
1146,2012,6,8001694512,28,0,120,1,1
1147,2012,5,8001665512,14,0,120,1,1
1148,0,0,8001696812,0,0,0,0,0
1149,2012,5,8002659912,21,0,360,1,1
1150,2013,4,8001937512,12,0,160,1,1
1151,0,0,8001837012,0,0,0,0,0
1152,0,0,8001833512,0,0,0,0,0
1153,0,0,8002200612,0,0,0,0,0
1154,2012,5,8002227112,17,0,480,1,1
1155,2013,2,8002063713,25,0,120,1,1
1156,2012,5,8001724112,24,0,280,1,1
1157,2012,5,8001725812,16,0,120,1,1
1158,0,0,8001726412,0,0,0,0,0
1159,2012,7,8004625412,9,0,960,2,1
1160,0,0,8004128012,0,0,0,0,0
1161,2012,6,8004101512,20,0,240,1,1
1162,2012,6,8004112712,26,0,600,2,1
1163,0,0,8004204912,0,0,0,0,0
1164,2012,7,8004113312,4,0,200,1,1
1165,2012,7,8004259812,5,0,240,1,1
1166,2012,7,8004126812,26,0,120,1,1
1167,0,0,8004522012,0,0,0,0,0
1168,0,0,8003869712,0,0,0,0,0
1169,0,0,8004260612,0,0,0,0,0
1170,2012,7,8004210912,24,0,120,1,1
1171,0,0,8004139212,0,0,0,0,0
1172,0,0,8004138612,0,0,0,0,0
1173,2012,7,8004141712,3,0,160,1,1
1174,2012,6,8004140012,25,0,240,1,1
1175,0,0,8004142312,0,0,0,0,0
1176,2012,7,8004265812,18,0,120,1,1
1177,0,0,8008320312,0,0,0,0,0
1178,2012,7,8004264112,17,0,120,1,1
1179,2012,6,8004149812,21,0,240,1,1
1180,0,0,8004393612,0,0,0,0,0
1181,0,0,8004151212,0,0,0,0,0
1182,0,0,8004145212,0,0,0,0,0
1183,2012,6,8004152912,26,0,480,1,1
1184,2012,7,8004162412,2,0,240,1,1
1185,2012,6,8004166012,21,0,120,1,1
1186,2012,7,8004168212,18,0,240,1,1
1187,0,0,8004300812,0,0,0,0,0
1188,0,0,8004170712,0,0,0,0,0
1189,0,0,8004171312,0,0,0,0,0
1190,0,0,8004172012,0,0,0,0,0
1191,0,0,8004173612,0,0,0,0,0
1192,2012,6,8004174212,19,0,360,1,1
1193,0,0,8004178812,0,0,0,0,0
1194,2012,6,8004179412,21,0,360,1,1
1195,2012,7,8004407712,11,0,520,1,1
1196,0,0,8004226212,0,0,0,0,0
1197,2012,7,8004636612,17,0,240,1,1
1198,0,0,8004269312,0,0,0,0,0
1199,0,0,8004437312,0,0,0,0,0
1200,2012,7,8004270112,5,0,120,1,1
1201,0,0,8004271812,0,0,0,0,0
1202,2012,7,8004272412,4,0,160,1,1
1203,2012,6,8004208412,21,0,800,1,1
1204,2013,4,8004183112,10,0,320,1,1
1205,2012,6,8004508812,27,0,120,1,1
1206,2012,8,8004273012,8,0,120,1,1
1207,2012,6,8004394212,27,0,240,1,1
1208,0,0,8003876312,0,0,0,0,0
1209,0,0,8004213812,0,0,0,0,0
1210,2013,4,8004214412,5,0,320,1,1
1211,2012,7,8004215012,5,0,120,1,1
1212,0,0,8003878612,0,0,0,0,0
1213,2012,7,8003976812,10,0,160,1,1
1214,2012,7,8004212112,18,0,160,1,1
1215,2012,6,8004509412,27,0,520,1,1
1216,0,0,8004217312,0,0,0,0,0
1217,2012,6,8004220412,25,0,240,1,1
1218,2012,7,8004438012,19,0,120,1,1
1219,2012,6,8004511912,27,0,240,1,1
1220,0,0,8003986312,0,0,0,0,0
1221,2012,7,8004224012,17,0,120,1,1
1222,2013,4,8004223312,9,0,80,1,1
1223,0,0,8004225612,0,0,0,0,0
1224,2012,7,8004230012,3,0,240,1,1
1225,2012,7,8003987012,14,0,160,1,1
1226,0,0,8004154112,0,0,0,0,0
1227,2012,6,8004122212,22,0,400,1,1
1228,0,0,8004233912,0,0,0,0,0
1229,0,0,8004231612,0,0,0,0,0
1230,2012,7,8003995212,20,0,240,1,1
1231,0,0,8004239712,0,0,0,0,0
1232,0,0,8004000412,0,0,0,0,0
1233,2013,2,8002064313,25,0,120,1,1
1234,0,0,8004133412,0,0,0,0,0
1235,2012,6,8004001012,23,0,280,1,1
1236,2012,7,8004102112,12,0,360,1,1
1237,0,0,8004002712,0,0,0,0,0
1238,0,0,8004134012,0,0,0,0,0
1239,2012,6,8004146912,21,0,520,1,1
1240,2012,5,8004147512,10,0,520,1,1
1241,0,0,8004104412,0,0,0,0,0
1242,0,0,8004137012,0,0,0,0,0
1243,2012,6,8004284212,28,0,240,1,1
1244,2012,7,8004287112,11,0,480,1,1
1245,0,0,8004289412,0,0,0,0,0
1246,2012,6,8004330412,21,0,240,1,1
1247,2012,6,8004292512,28,0,120,1,1
1248,2012,7,8004291912,19,0,520,4,1
1249,2012,7,8004108012,12,0,240,1,1
1250,2012,6,8004332712,21,0,160,1,1
1251,0,0,8004370612,0,0,0,0,0
1252,0,0,8004371212,0,0,0,0,0
1253,2013,3,8002468713,6,0,120,1,1
1254,0,0,8004294812,0,0,0,0,0
1255,0,0,8004295412,0,0,0,0,0
1256,0,0,8004350512,0,0,0,0,0
1257,0,0,8004298312,0,0,0,0,0
1258,0,0,8004351112,0,0,0,0,0
1259,2013,4,8004372912,4,0,80,1,1
1260,0,0,8008019112,0,0,0,0,0
1261,2013,3,8002964413,12,0,120,1,1
1262,2012,7,8004302012,24,0,560,1,1
1263,2012,7,8004375812,10,0,480,1,1
1264,2012,6,8004303712,28,0,120,1,1
1265,2012,7,8004374112,23,0,240,1,1
1266,0,0,8004376412,0,0,0,0,0
1267,2013,2,8004307212,27,0,160,1,1
1268,0,0,8004378712,0,0,0,0,0
1269,0,0,8004308912,0,0,0,0,0
1270,0,0,8004647812,0,0,0,0,0
1271,2012,6,8004358612,28,0,640,1,1
1272,0,0,8004312612,0,0,0,0,0
1273,2012,8,8006290012,26,0,160,2,1
1274,2012,6,8004313212,26,0,320,1,1
