,year,month,ID,day,description,neighbourhood,situation
42019,2013,4,8004884813,29,0,NOVA DESCOBERTA,0
42020,2013,4,8004968713,30,0,NOVA DESCOBERTA,1
42021,2013,4,8004989413,30,0,NOVA DESCOBERTA,0
42022,2013,4,8002544513,16,0,NOVA DESCOBERTA,0
42023,2013,4,8004969313,30,0,NOVA DESCOBERTA,0
42024,2013,4,8004938013,29,0,NOVA DESCOBERTA,0
42025,2013,4,8004918013,29,0,NOVA DESCOBERTA,0
42026,2013,4,8004909013,29,0,NOVA DESCOBERTA,0
42027,2013,4,8004995413,30,0,NOVA DESCOBERTA,0
42028,2013,4,8005022013,30,0,NOVA DESCOBERTA,1
42029,2013,4,8004997713,30,0,NOVA DESCOBERTA,0
42030,2013,4,8005042013,30,0,NOVA DESCOBERTA,1
42031,2013,4,8005030213,30,0,NOVA DESCOBERTA,0
42032,2013,4,8005083913,30,0,NOVA DESCOBERTA,0
42033,2013,4,8005010113,30,0,NOVA DESCOBERTA,0
42034,2013,4,8004993113,30,0,NOVA DESCOBERTA,0
42035,2013,4,8004559013,24,0,NOVA DESCOBERTA,0
42036,2013,4,8005054913,30,0,NOVA DESCOBERTA,0
42037,2013,4,8005080013,30,0,NOVA DESCOBERTA,0
42038,2013,4,8005050313,30,0,NOVA DESCOBERTA,0
42039,2013,4,8005045013,30,0,NOVA DESCOBERTA,0
42040,2013,4,8005067313,30,0,NOVA DESCOBERTA,0
42041,2013,4,8004465513,24,0,NOVA DESCOBERTA,0
42042,2013,4,8004405213,23,0,NOVA DESCOBERTA,0
42043,2013,4,8004535313,24,0,NOVA DESCOBERTA,0
42044,2013,4,8003879013,10,0,NOVA DESCOBERTA,0
42045,2013,4,8003616013,3,0,NOVA DESCOBERTA,0
42046,2013,4,8004804413,27,0,NOVA DESCOBERTA,0
42047,2013,4,8004645313,25,0,NOVA DESCOBERTA,0
42048,2013,4,8004638713,25,0,NOVA DESCOBERTA,0
42049,2013,4,8004608013,24,0,NOVA DESCOBERTA,0
42050,2013,4,8004834013,29,0,NOVA DESCOBERTA,0
42051,2013,4,8005062113,30,0,NOVA DESCOBERTA,0
42052,2013,4,8005038313,30,0,NOVA DESCOBERTA,0
42053,2013,4,8004396313,23,0,NOVA DESCOBERTA,0
42054,2013,4,8000283013,5,0,NOVA DESCOBERTA,0
42055,2013,4,8004886013,29,0,NOVA DESCOBERTA,0
42056,2013,4,8003559613,2,0,NOVA DESCOBERTA,0
42057,2013,4,8002691813,29,0,NOVA DESCOBERTA,0
42058,2013,4,8002564613,16,0,NOVA DESCOBERTA,0
42059,2013,4,8003845913,9,0,NOVA DESCOBERTA,0
42060,2013,4,8004985913,30,0,NOVA DESCOBERTA,0
42061,2013,4,8005053213,30,0,NOVA DESCOBERTA,0
42062,2013,4,8002195013,10,0,NOVA DESCOBERTA,0
42063,2013,4,8004567213,24,0,NOVA DESCOBERTA,0
42064,2013,4,8000702213,5,0,NOVA DESCOBERTA,0
42065,2013,4,8002254713,5,0,NOVA DESCOBERTA,0
42066,2013,4,8004979913,30,0,NOVA DESCOBERTA,0
42067,2013,4,8003776713,8,0,NOVA DESCOBERTA,0
42068,2013,3,8008051212,5,0,NOVA DESCOBERTA,0
42069,2013,3,8008151712,7,0,NOVA DESCOBERTA,0
42070,2013,3,8007616612,5,0,NOVA DESCOBERTA,0
42071,2013,3,8002272513,4,0,NOVA DESCOBERTA,0
42072,2013,3,8002263613,4,0,NOVA DESCOBERTA,0
42073,2013,3,8002262013,4,0,NOVA DESCOBERTA,0
42074,2013,3,8008052912,5,0,NOVA DESCOBERTA,0
42075,2013,3,8002283713,4,0,NOVA DESCOBERTA,0
42076,2013,3,8002391413,5,0,NOVA DESCOBERTA,0
42077,2013,3,8002308013,4,0,NOVA DESCOBERTA,0
42078,2013,3,8002819413,12,0,NOVA DESCOBERTA,0
42079,2013,3,8007539112,5,0,NOVA DESCOBERTA,0
42080,2013,3,8007717712,5,0,NOVA DESCOBERTA,0
42081,2013,3,8007537912,5,0,NOVA DESCOBERTA,0
42082,2013,3,8007556312,5,0,NOVA DESCOBERTA,0
42083,2013,3,8007631512,5,0,NOVA DESCOBERTA,0
42084,2013,3,8007454612,5,0,NOVA DESCOBERTA,0
42085,2013,3,8007620312,5,0,NOVA DESCOBERTA,0
42086,2013,3,8007617212,5,0,NOVA DESCOBERTA,0
42087,2013,3,8007580112,5,0,NOVA DESCOBERTA,0
42088,2013,3,8007532712,5,0,NOVA DESCOBERTA,0
42089,2013,3,8002720813,11,0,NOVA DESCOBERTA,1
42090,2013,3,8007961512,7,0,NOVA DESCOBERTA,0
42091,2013,3,8008405912,11,0,NOVA DESCOBERTA,0
42092,2013,3,8008303112,11,0,NOVA DESCOBERTA,0
42093,2013,3,8007941412,7,0,NOVA DESCOBERTA,0
42094,2013,3,8008251112,11,0,NOVA DESCOBERTA,0
42095,2013,3,8008207212,11,0,NOVA DESCOBERTA,0
42096,2013,3,8008253412,11,0,NOVA DESCOBERTA,0
42097,2013,3,8008206612,11,0,NOVA DESCOBERTA,0
42098,2013,3,8007279012,7,0,NOVA DESCOBERTA,0
42099,2013,3,8008088312,7,0,NOVA DESCOBERTA,0
42100,2013,3,8002404913,5,0,NOVA DESCOBERTA,1
42101,2013,3,8002288913,4,1,NOVA DESCOBERTA,1
42102,2013,3,8002816513,12,0,NOVA DESCOBERTA,0
42103,2013,3,8002809913,12,0,NOVA DESCOBERTA,0
42104,2013,3,8002808213,12,0,NOVA DESCOBERTA,0
42105,2013,3,8002751013,11,0,NOVA DESCOBERTA,0
42106,2013,3,8002746713,11,0,NOVA DESCOBERTA,1
42107,2013,3,8002727213,11,0,NOVA DESCOBERTA,1
42108,2013,3,8002728913,11,0,NOVA DESCOBERTA,0
42109,2013,3,8002360113,4,0,NOVA DESCOBERTA,0
42110,2013,3,8002815913,12,0,NOVA DESCOBERTA,0
42111,2013,3,8002814213,12,0,NOVA DESCOBERTA,0
42112,2013,3,8002813613,12,0,NOVA DESCOBERTA,0
42113,2013,3,8002818813,12,0,NOVA DESCOBERTA,0
42114,2013,3,8002811313,12,0,NOVA DESCOBERTA,0
42115,2013,3,8008891012,14,0,NOVA DESCOBERTA,0
42116,2013,3,8008613012,14,0,NOVA DESCOBERTA,0
42117,2013,3,8002817113,12,0,NOVA DESCOBERTA,0
42118,2013,3,8002810713,12,0,NOVA DESCOBERTA,0
42119,2013,3,8008468012,14,0,NOVA DESCOBERTA,0
42120,2013,3,8008406512,14,0,NOVA DESCOBERTA,0
42121,2013,3,8008471112,14,0,NOVA DESCOBERTA,0
42122,2013,3,8008550912,14,0,NOVA DESCOBERTA,0
42123,2013,3,8008185912,14,0,NOVA DESCOBERTA,0
42124,2013,3,8008005012,14,0,NOVA DESCOBERTA,0
42125,2013,3,8003097213,18,0,NOVA DESCOBERTA,0
42126,2013,3,8003086013,18,0,NOVA DESCOBERTA,0
42127,2013,3,8003001513,15,0,NOVA DESCOBERTA,0
42128,2013,3,8003076513,18,0,NOVA DESCOBERTA,0
42129,2013,3,8003251113,20,0,NOVA DESCOBERTA,1
42130,2013,3,8003250513,20,0,NOVA DESCOBERTA,0
42131,2013,3,8003142813,19,0,NOVA DESCOBERTA,0
42132,2013,3,8003461613,27,0,NOVA DESCOBERTA,1
42133,2013,3,8007079012,7,0,NOVA DESCOBERTA,0
42134,2013,3,8003085413,18,0,NOVA DESCOBERTA,0
42135,2013,3,8002559213,7,0,NOVA DESCOBERTA,0
42136,2013,3,8008896212,14,0,NOVA DESCOBERTA,0
42137,2013,3,8002403213,5,0,NOVA DESCOBERTA,1
42138,2013,3,8008319512,11,0,NOVA DESCOBERTA,0
42139,2013,3,8002423313,5,0,NOVA DESCOBERTA,1
42140,2013,3,8002370713,4,0,NOVA DESCOBERTA,0
42141,2013,3,8002355813,4,0,NOVA DESCOBERTA,0
42142,2013,3,8002306713,4,0,NOVA DESCOBERTA,0
42143,2013,3,8002330513,4,0,NOVA DESCOBERTA,0
42144,2013,3,8002293213,4,0,NOVA DESCOBERTA,0
42145,2013,3,8002714813,11,0,NOVA DESCOBERTA,0
42146,2013,3,8003038613,17,0,NOVA DESCOBERTA,0
42147,2013,3,8003041713,17,0,NOVA DESCOBERTA,0
42148,2013,3,8002859613,13,0,NOVA DESCOBERTA,0
42149,2013,3,8002504313,7,0,NOVA DESCOBERTA,0
42150,2013,3,8002690113,9,0,NOVA DESCOBERTA,0
42151,2013,3,8002996313,15,0,NOVA DESCOBERTA,0
42152,2013,3,8003300213,21,0,NOVA DESCOBERTA,0
42153,2013,3,8003006713,15,0,NOVA DESCOBERTA,0
42154,2013,3,8003072013,18,0,NOVA DESCOBERTA,0
42155,2013,3,8003056413,18,0,NOVA DESCOBERTA,0
42156,2013,3,8003095013,18,0,NOVA DESCOBERTA,0
42157,2013,3,8003323213,21,0,NOVA DESCOBERTA,0
42158,2013,3,8003299413,21,0,NOVA DESCOBERTA,0
42159,2013,3,8002890013,14,0,NOVA DESCOBERTA,0
42160,2013,3,8003329013,22,0,NOVA DESCOBERTA,0
42161,2013,3,8002285013,4,0,NOVA DESCOBERTA,1
42162,2013,3,8002374213,4,0,NOVA DESCOBERTA,1
42163,2013,2,8007086712,27,0,NOVA DESCOBERTA,0
42164,2013,2,8001898813,22,0,NOVA DESCOBERTA,0
42165,2013,2,8002131213,28,0,NOVA DESCOBERTA,0
42166,2013,2,8007222812,27,0,NOVA DESCOBERTA,0
42167,2013,2,8007166012,27,0,NOVA DESCOBERTA,0
42168,2013,2,8007088012,27,0,NOVA DESCOBERTA,0
42169,2013,2,8002136413,28,0,NOVA DESCOBERTA,0
42170,2013,2,8007109712,27,0,NOVA DESCOBERTA,0
42171,2013,2,8007089612,27,0,NOVA DESCOBERTA,0
42172,2013,2,8007091012,27,0,NOVA DESCOBERTA,0
42173,2013,2,8007142412,27,0,NOVA DESCOBERTA,0
42174,2013,2,8001510013,18,0,NOVA DESCOBERTA,0
42175,2013,2,8001903113,22,0,NOVA DESCOBERTA,0
42176,2013,2,8001481013,18,0,NOVA DESCOBERTA,0
42177,2013,2,8001894213,22,0,NOVA DESCOBERTA,0
42178,2013,2,8001446013,15,0,NOVA DESCOBERTA,0
42179,2013,2,8001077413,1,0,NOVA DESCOBERTA,1
42180,2013,2,8002130613,28,0,NOVA DESCOBERTA,1
42181,2013,2,8001487813,18,0,NOVA DESCOBERTA,0
42182,2013,2,8001325813,13,0,NOVA DESCOBERTA,1
42183,2013,2,8001129413,5,0,NOVA DESCOBERTA,1
42184,2013,2,8001081113,4,0,NOVA DESCOBERTA,1
42185,2013,2,8001067913,1,0,NOVA DESCOBERTA,1
42186,2013,2,8001418613,15,0,NOVA DESCOBERTA,0
42187,2013,2,8001608013,18,0,NOVA DESCOBERTA,0
42188,2013,2,8001569413,18,0,NOVA DESCOBERTA,1
42189,2013,2,8002116313,27,0,NOVA DESCOBERTA,0
42190,2013,2,8001681913,19,0,NOVA DESCOBERTA,0
42191,2013,2,8001486113,18,0,NOVA DESCOBERTA,0
42192,2013,2,8001593213,18,0,NOVA DESCOBERTA,0
42193,2013,2,8001038913,1,0,NOVA DESCOBERTA,1
42194,2013,2,8006972312,5,0,NOVA DESCOBERTA,1
42195,2013,2,8001151013,5,0,NOVA DESCOBERTA,0
42196,2013,2,8001148913,5,0,NOVA DESCOBERTA,1
42197,2013,2,8001052113,1,0,NOVA DESCOBERTA,1
42198,2013,2,8001246013,7,0,NOVA DESCOBERTA,0
42199,2013,2,8001231313,7,0,NOVA DESCOBERTA,0
42200,2013,2,8001218713,7,0,NOVA DESCOBERTA,0
42201,2013,2,8001213513,7,0,NOVA DESCOBERTA,0
42202,2013,2,8000872513,6,0,NOVA DESCOBERTA,0
42203,2013,2,8001078013,2,0,NOVA DESCOBERTA,1
42204,2013,2,8001250813,7,0,NOVA DESCOBERTA,0
42205,2013,2,8000880813,6,0,NOVA DESCOBERTA,0
42206,2013,2,8000810013,7,0,NOVA DESCOBERTA,0
42207,2013,2,8001205213,7,0,NOVA DESCOBERTA,0
42208,2013,2,8001327013,13,0,NOVA DESCOBERTA,0
42209,2013,2,8000869413,7,0,NOVA DESCOBERTA,0
42210,2013,2,8001492113,18,0,NOVA DESCOBERTA,0
42211,2013,2,8001909013,22,0,NOVA DESCOBERTA,1
42212,2013,2,8001897113,22,0,NOVA DESCOBERTA,0
42213,2013,2,8001490913,18,0,NOVA DESCOBERTA,0
42214,2013,2,8001907713,22,0,NOVA DESCOBERTA,1
42215,2013,2,8001906013,22,0,NOVA DESCOBERTA,0
42216,2013,2,8001899413,22,0,NOVA DESCOBERTA,0
42217,2013,2,8001895913,22,0,NOVA DESCOBERTA,0
42218,2013,2,8001543513,18,0,NOVA DESCOBERTA,0
42219,2013,2,8001551813,18,0,NOVA DESCOBERTA,1
42220,2013,2,8001557613,18,0,NOVA DESCOBERTA,0
42221,2013,2,8001529213,18,0,NOVA DESCOBERTA,0
42222,2013,2,8001832713,21,0,NOVA DESCOBERTA,1
42223,2013,2,8001564213,18,0,NOVA DESCOBERTA,0
42224,2013,2,8001555313,18,0,NOVA DESCOBERTA,0
42225,2013,2,8001548713,18,0,NOVA DESCOBERTA,0
42226,2013,2,8001526313,18,0,NOVA DESCOBERTA,0
42227,2013,2,8001596113,18,0,NOVA DESCOBERTA,0
42228,2013,2,8001456513,18,0,NOVA DESCOBERTA,0
42229,2013,1,8000186413,4,0,NOVA DESCOBERTA,0
42230,2013,1,8000195313,4,0,NOVA DESCOBERTA,0
42231,2013,1,8001032013,31,0,NOVA DESCOBERTA,1
42232,2013,1,8000188713,4,0,NOVA DESCOBERTA,0
42233,2013,1,8000578013,18,0,NOVA DESCOBERTA,1
42234,2013,1,8000221413,7,0,NOVA DESCOBERTA,0
42235,2013,1,8000668913,22,0,NOVA DESCOBERTA,1
42236,2013,1,8000911013,28,0,NOVA DESCOBERTA,1
42237,2013,1,8000956413,29,0,NOVA DESCOBERTA,0
42238,2013,1,8000884313,28,0,NOVA DESCOBERTA,1
42239,2013,1,8000883713,28,0,NOVA DESCOBERTA,1
42240,2013,1,8000963013,30,0,NOVA DESCOBERTA,1
42241,2013,1,8000885013,28,0,NOVA DESCOBERTA,0
42242,2013,1,8000254013,8,0,NOVA DESCOBERTA,0
42243,2013,1,8000253313,8,0,NOVA DESCOBERTA,1
42244,2013,1,8000257913,8,0,NOVA DESCOBERTA,0
42245,2013,1,8000499213,16,0,NOVA DESCOBERTA,1
42246,2013,1,8000033313,2,0,NOVA DESCOBERTA,0
42247,2013,1,8000159713,4,0,NOVA DESCOBERTA,1
42248,2013,1,8000150013,4,0,NOVA DESCOBERTA,0
42249,2013,1,8000298713,9,0,NOVA DESCOBERTA,1
42250,2013,1,8000190113,4,0,NOVA DESCOBERTA,1
42251,2013,1,8000132113,4,0,NOVA DESCOBERTA,0
42252,2013,1,8000827013,25,0,NOVA DESCOBERTA,0
42253,2013,1,8000875413,28,0,NOVA DESCOBERTA,0
42254,2013,1,8000156813,4,0,NOVA DESCOBERTA,0
42255,2013,1,8000207113,4,0,NOVA DESCOBERTA,0
42256,2013,1,8000193013,4,0,NOVA DESCOBERTA,1
42257,2013,1,8000196013,4,0,NOVA DESCOBERTA,0
42258,2013,1,8000217713,6,0,NOVA DESCOBERTA,1
42259,2013,1,8000219013,7,0,NOVA DESCOBERTA,0
42260,2013,1,8000116613,4,0,NOVA DESCOBERTA,1
42261,2013,1,8000146213,4,0,NOVA DESCOBERTA,0
42262,2013,1,8000234913,7,0,NOVA DESCOBERTA,1
42263,2013,1,8000137313,4,0,NOVA DESCOBERTA,0
42264,2013,1,8000025013,2,0,NOVA DESCOBERTA,0
42265,2013,1,8000026713,2,0,NOVA DESCOBERTA,0
42266,2013,1,8000035613,2,0,NOVA DESCOBERTA,1
42267,2013,1,8000041613,2,0,NOVA DESCOBERTA,0
42268,2013,1,8000182913,4,0,NOVA DESCOBERTA,0
42269,2012,12,8009000212,7,0,NOVA DESCOBERTA,1
42270,2012,12,8008892712,3,0,NOVA DESCOBERTA,1
42271,2012,12,8009058012,16,0,NOVA DESCOBERTA,1
42272,2012,11,8008244512,1,0,NOVA DESCOBERTA,1
42273,2012,11,8008727612,27,0,NOVA DESCOBERTA,1
42274,2012,11,8008559612,16,0,NOVA DESCOBERTA,1
42275,2012,11,8008200812,1,0,NOVA DESCOBERTA,1
42276,2012,11,8008439012,12,0,NOVA DESCOBERTA,1
42277,2012,11,8008347912,7,0,NOVA DESCOBERTA,1
42278,2012,11,8008590012,19,0,NOVA DESCOBERTA,1
42279,2012,10,8007742112,10,0,NOVA DESCOBERTA,1
42280,2012,10,8008106112,30,0,NOVA DESCOBERTA,0
42281,2012,10,8008157512,30,0,NOVA DESCOBERTA,1
42282,2012,10,8008006712,24,0,NOVA DESCOBERTA,1
42283,2012,10,8008176012,31,0,NOVA DESCOBERTA,1
42284,2012,10,8007726612,10,0,NOVA DESCOBERTA,1
42285,2012,10,8008096612,29,0,NOVA DESCOBERTA,1
42286,2012,10,8007975612,23,0,NOVA DESCOBERTA,1
42287,2012,10,8007773412,11,0,NOVA DESCOBERTA,1
42288,2012,10,8007719012,10,0,NOVA DESCOBERTA,1
42289,2012,10,8007852112,17,0,NOVA DESCOBERTA,1
42290,2012,10,8007798712,16,0,NOVA DESCOBERTA,1
42291,2012,10,8008149212,30,0,NOVA DESCOBERTA,1
42292,2012,10,8008093712,29,0,NOVA DESCOBERTA,1
42293,2012,10,8007674612,8,0,NOVA DESCOBERTA,1
42294,2012,10,8007888612,18,0,NOVA DESCOBERTA,1
42295,2012,9,8006461912,13,0,NOVA DESCOBERTA,1
42296,2012,9,8006684812,13,0,NOVA DESCOBERTA,0
42297,2012,9,8006683112,13,0,NOVA DESCOBERTA,1
42298,2012,9,8006765812,11,0,NOVA DESCOBERTA,1
42299,2012,9,8007170812,18,0,NOVA DESCOBERTA,1
42300,2012,9,8007498312,29,0,NOVA DESCOBERTA,1
42301,2012,9,8006764112,13,0,NOVA DESCOBERTA,1
42302,2012,9,8007459812,27,0,NOVA DESCOBERTA,1
42303,2012,9,8006628012,6,0,NOVA DESCOBERTA,1
42304,2012,9,8007020612,14,0,NOVA DESCOBERTA,1
42305,2012,9,8007369912,26,0,NOVA DESCOBERTA,1
42306,2012,9,8006768712,13,0,NOVA DESCOBERTA,1
42307,2012,9,8006679412,8,0,NOVA DESCOBERTA,1
42308,2012,9,8006520512,5,0,NOVA DESCOBERTA,1
42309,2012,9,8007195012,19,0,NOVA DESCOBERTA,1
42310,2012,9,8006781312,13,0,NOVA DESCOBERTA,1
42311,2012,9,8006413412,13,0,NOVA DESCOBERTA,1
42312,2012,9,8006770112,11,0,NOVA DESCOBERTA,1
42313,2012,9,8007019812,14,0,NOVA DESCOBERTA,1
42314,2012,9,8006808912,12,0,NOVA DESCOBERTA,1
42315,2012,9,8006754612,11,0,NOVA DESCOBERTA,1
42316,2012,9,8007022912,14,0,NOVA DESCOBERTA,1
42317,2012,8,8005442012,2,0,NOVA DESCOBERTA,1
42318,2012,8,8005630112,3,0,NOVA DESCOBERTA,0
42319,2012,8,8005797312,3,0,NOVA DESCOBERTA,0
42320,2012,8,8005822812,6,0,NOVA DESCOBERTA,1
42321,2012,8,8006288512,25,0,NOVA DESCOBERTA,1
42322,2012,8,8008031112,3,0,NOVA DESCOBERTA,0
42323,2012,8,8005528212,6,0,NOVA DESCOBERTA,0
42324,2012,8,8006183912,21,0,NOVA DESCOBERTA,1
42325,2012,8,8006297412,27,0,NOVA DESCOBERTA,0
42326,2012,8,8005817412,10,0,NOVA DESCOBERTA,1
42327,2012,8,8006174012,20,0,NOVA DESCOBERTA,1
42328,2012,8,8005569012,6,0,NOVA DESCOBERTA,1
42329,2012,8,8005838112,7,0,NOVA DESCOBERTA,1
42330,2012,8,8005506912,6,0,NOVA DESCOBERTA,1
42331,2012,8,8005842912,7,0,NOVA DESCOBERTA,1
42332,2012,8,8005952912,9,0,NOVA DESCOBERTA,1
42333,2012,8,8006346512,29,0,NOVA DESCOBERTA,1
42334,2012,8,8005973612,10,0,NOVA DESCOBERTA,0
42335,2012,8,8005972012,10,0,NOVA DESCOBERTA,0
42336,2012,8,8006152612,17,0,NOVA DESCOBERTA,0
42337,2012,8,8006043212,14,0,NOVA DESCOBERTA,1
42338,2012,8,8005871912,7,0,NOVA DESCOBERTA,1
42339,2012,8,8006153212,17,0,NOVA DESCOBERTA,0
42340,2012,8,8005890312,8,0,NOVA DESCOBERTA,1
42341,2012,8,8005932812,9,0,NOVA DESCOBERTA,0
42342,2012,8,8006266112,24,0,NOVA DESCOBERTA,1
42343,2012,8,8006175612,20,0,NOVA DESCOBERTA,1
42344,2012,8,8005936312,9,0,NOVA DESCOBERTA,0
42345,2012,8,8005935712,9,0,NOVA DESCOBERTA,0
42346,2012,8,8005868812,7,0,NOVA DESCOBERTA,1
42347,2012,8,8006050912,15,0,NOVA DESCOBERTA,1
42348,2012,8,8006260312,23,0,NOVA DESCOBERTA,0
42349,2012,7,8005194712,12,0,NOVA DESCOBERTA,1
42350,2012,7,8005377412,19,0,NOVA DESCOBERTA,1
42351,2012,7,8005196012,12,0,NOVA DESCOBERTA,1
42352,2012,7,8005717012,31,0,NOVA DESCOBERTA,0
42353,2012,7,8005631812,30,0,NOVA DESCOBERTA,1
42354,2012,7,8005636012,30,0,NOVA DESCOBERTA,1
42355,2012,7,8005502312,24,0,NOVA DESCOBERTA,0
42356,2012,7,8005640712,30,0,NOVA DESCOBERTA,0
42357,2012,7,8005464412,23,0,NOVA DESCOBERTA,0
42358,2012,7,8005465012,23,0,NOVA DESCOBERTA,0
42359,2012,7,8005466712,23,0,NOVA DESCOBERTA,0
42360,2012,7,8005468012,23,0,NOVA DESCOBERTA,0
42361,2012,7,8005374512,19,0,NOVA DESCOBERTA,1
42362,2012,7,8005373912,19,0,NOVA DESCOBERTA,1
42363,2012,7,8005376812,19,0,NOVA DESCOBERTA,1
42364,2012,7,8005288112,14,0,NOVA DESCOBERTA,0
42365,2012,7,8005348412,18,0,NOVA DESCOBERTA,0
42366,2012,7,8005267412,13,0,NOVA DESCOBERTA,1
42367,2012,7,8005217712,13,0,NOVA DESCOBERTA,1
42368,2012,7,8005239012,13,0,NOVA DESCOBERTA,1
42369,2012,7,8005526012,25,0,NOVA DESCOBERTA,0
42370,2012,7,8005549012,26,0,NOVA DESCOBERTA,0
42371,2012,7,8005467312,23,0,NOVA DESCOBERTA,0
42372,2012,7,8005398112,20,0,NOVA DESCOBERTA,0
42373,2012,7,8005176912,11,0,NOVA DESCOBERTA,0
42374,2012,7,8005195312,12,0,NOVA DESCOBERTA,0
42375,2012,7,8005247312,13,0,NOVA DESCOBERTA,0
42376,2012,7,8005264512,13,0,NOVA DESCOBERTA,1
42377,2012,7,8005306012,17,0,NOVA DESCOBERTA,1
42378,2012,7,8005253312,13,0,NOVA DESCOBERTA,1
42379,2012,7,8005496312,24,0,NOVA DESCOBERTA,1
42380,2012,7,8005412412,20,0,NOVA DESCOBERTA,1
42381,2012,7,8005578012,27,0,NOVA DESCOBERTA,1
42382,2012,7,8005197612,12,0,NOVA DESCOBERTA,0
42383,2012,7,8005310712,29,0,NOVA DESCOBERTA,1
42384,2012,7,8005372212,19,0,NOVA DESCOBERTA,1
42385,2019,8,8095485319,2,0,Não informado,0
42386,2019,8,8098373119,9,0,Não informado,0
42387,2019,7,8083002219,3,0,Não informado,0
42388,2019,6,8078163119,19,0,Não informado,0
42389,2019,4,8043037019,13,0,Não informado,0
42390,2019,4,8042490219,11,0,Não informado,0
42391,2019,3,8030166019,18,0,Não informado,0
42392,2019,2,8013798219,6,1,Não informado,0
42393,2019,2,8015020919,7,0,Não informado,0
42394,2019,2,8013739619,6,0,Não informado,0
42396,2018,9,8110448418,3,0,Não informado,0
42397,2018,7,8085425018,5,0,Não informado,0
42398,2018,6,8076633218,13,0,Não informado,0
42399,2018,6,8071398518,5,0,Não informado,0
42400,2018,4,8047064318,12,0,Não informado,0
42401,2018,4,8045506918,10,0,Não informado,0
42402,2018,4,8045342618,10,0,Não informado,0
42403,2018,4,8045296418,10,0,Não informado,0
42405,2018,4,8043662318,7,0,Não informado,0
42407,2018,4,8042138918,4,0,Não informado,0
42408,2018,4,8051743918,22,0,Não informado,0
42409,2018,4,8050864718,19,0,Não informado,0
42410,2018,4,8050710018,19,0,Não informado,0
42411,2018,4,8050051618,18,0,Não informado,0
42413,2018,4,8048238518,14,0,Não informado,0
42414,2018,3,8034109318,16,0,Não informado,0
42415,2018,3,8040141218,29,0,Não informado,0
42416,2018,2,8021442018,18,0,Não informado,0
42417,2018,2,8023273118,21,0,Não informado,0
42418,2018,2,8023260718,21,0,Não informado,0
42419,2018,2,8022356018,20,0,Não informado,0
42420,2018,1,8010314618,23,0,Não informado,0
42421,2018,1,8008851818,19,0,Não informado,0
42422,2018,1,8003233418,10,0,Não informado,0
42423,2017,12,8111497017,4,0,Não informado,0
42424,2017,11,8102773917,8,0,Não informado,0
42425,2017,10,8091346217,3,0,Não informado,0
42426,2017,9,8085410417,19,0,Não informado,0
42427,2017,8,8074050117,15,0,Não informado,0
42428,2017,8,8072053317,8,0,Não informado,0
42429,2017,8,8070030617,2,0,Não informado,0
42430,2017,8,8076654117,23,0,Não informado,0
42431,2017,7,8068658117,28,0,Não informado,0
42432,2017,7,8066530817,22,0,Não informado,0
42433,2017,7,8065944317,20,0,Não informado,0
42435,2017,7,8064992417,18,0,Não informado,0
42437,2017,7,8062154117,10,0,Não informado,0
42438,2017,7,8061762817,9,0,Não informado,0
42439,2017,7,8061641617,7,0,Não informado,0
42440,2017,7,8061532217,7,0,Não informado,0
42441,2017,7,8060907217,6,0,Não informado,0
42442,2017,7,8059089817,3,0,Não informado,0
42443,2017,7,8064268417,16,0,Não informado,0
42444,2017,6,8058554917,29,0,Não informado,0
42446,2017,6,8058411317,29,0,Não informado,0
42447,2017,6,8058238017,29,0,Não informado,0
42448,2017,6,8058190717,29,0,Não informado,0
42449,2017,6,8057365817,27,0,Não informado,0
